title	score	num_comm	created	content	sources
Campaign to boycott Turkish products gains momentum	993	187	2020-10-18 12:15:47	None	None
2020 saw hottest September on record as Arctic sea ice retreats to second lowest amount ever	976	67	2020-10-07 10:40:38	None	None
Defense ministry confirms N. Korea shot missing S. Korean official to death	975	89	2020-09-24 06:32:11	None	None
Oxford moves to protect students from China's Hong Kong security law | University of Oxford	967	28	2020-09-28 10:47:33	None	None
"Russian hospitals near capacity as new COVID cases spike: ""We are out of beds"""	959	117	2020-10-15 02:03:11	None	None
Thousands of abandoned baby chicks die at Madrid airport. The shipping company had left the baby birds outside in cardboard boxes for three days without food or water.	962	331	2020-10-08 20:43:19	None	None
Film showing mink 'cannibalism' prompts probable ban on fur farms in Poland	962	88	2020-09-29 21:34:00	None	None
Artificial intelligence reveals 1.8 billion individual trees in the Sahara. The data suggest that it will soon be possible, with certain limitations, to map the location and size of every tree worldwide.	960	93	2020-10-20 19:01:48	None	None
350 cases of suspected far-right sympathy found in German security forces	956	207	2020-09-28 08:42:05	None	None
China approves amendments outlawing insulting national flag	950	204	2020-10-17 16:21:05	None	None
Five European nations condemn Israeli approval of 5,288 new settler homes	950	232	2020-10-17 22:02:37	None	None
The Covid-19 pandemic has claimed far more lives than reported, study says	946	123	2020-10-13 02:50:46	None	None
“EU will not hesitate to raise human rights concerns about China”, says German Chancellor Merkel	943	126	2020-09-30 16:29:23	None	None
Spain’s Labor Inspectorate forces Amazon to give 4,000 false freelancers work contracts. The online retail giant will also have to pay €6.16 million in Social Security contributions that were not paid while the staff were providing delivery services to the multinational.	938	41	2020-10-15 16:54:41	None	None
Saudi official calls for boycotting “everything Turkish”	942	211	2020-10-04 16:59:02	None	None
Giant 120 feet long cat geoglyph discovered in Nazca	929	97	2020-10-18 10:47:15	None	None
China Threatens War Over New Taiwan Independence Proposal: State Media	934	351	2020-10-07 22:29:41	None	None
More than 14m tonnes of plastic believed to be at the bottom of the ocean	920	74	2020-10-06 00:08:41	None	None
Mexico removes Christopher Columbus statue before annual protest	922	99	2020-10-13 07:01:55	None	None
"North Korea has unveiled a new ballistic missile whose ""colossal"" size has surprised even seasoned analysts of the country's arsenal."	919	172	2020-10-11 19:13:59	None	None
China’s $490 Million Investment In Barbados Behind Snap Decision To Remove The Queen: Tory MP	923	370	2020-09-25 18:08:24	None	None
Teachers presenting white privilege as fact are breaking the law, minister warns	924	589	2020-10-21 08:17:34	None	None
Turkey says it will send troops to help Azerbaijan if requested	1099	579	2020-10-21 23:24:31	None	None
China's Xi says 'happiness' in Xinjiang on the rise, will keep teaching 'correct' outlook	905	267	2020-09-27 17:19:32	None	None
Japanese fishermen urge government not to release Fukushima water to ocean	900	90	2020-10-08 23:54:53	None	None
French police arrest 61 in online child pornography investigation	900	78	2020-10-08 19:49:14	None	None
Dozens dead as world leaders urge halt to Azerbaijan-Armenia clashes	906	304	2020-09-28 10:02:58	None	None
New Zealand firms switch to using nation's Māori name, Aotearoa, as support for indigenous language swells	902	137	2020-09-30 09:26:38	None	None
Mexican women demanding legalization of abortion clash with police	890	163	2020-09-29 02:30:48	None	None
Toronto, Victoria consider mental-health workers to replace law enforcement in civilian-led model for crises response	892	91	2020-10-12 12:48:11	None	None
'I'm swearing allegiance to the coloniser': New Australian senator says it's not easy to swear to Queen Elizabeth II	887	556	2020-10-06 06:29:36	None	None
Greenland's ice melting faster than at any time in past 12,000 years	883	50	2020-09-30 20:11:02	None	None
Ozone hole over Antarctica is 'largest' and 'deepest' it's been in years, researchers say	878	129	2020-10-07 03:58:37	None	None
Merkel outraged over 'attempted murder' of Jewish student	877	97	2020-10-05 19:41:24	None	None
'Enough is enough': China attacks US at Security Council	866	603	2020-09-24 21:33:19	None	None
Norway says Russia behind cyberattack against its parliament	857	35	2020-10-14 01:12:35	None	None
El Salvador woman freed after six years in jail following stillbirth	852	39	2020-09-25 23:58:24	None	None
Ireland passes bill in first step towards legalisation of assisted dying	847	140	2020-10-08 02:15:56	None	None
14 years in prison for man that contaminated baby food and then tried to blackmail Tesco in UK's largest blackmail plot	846	59	2020-10-14 17:49:02	None	None
Turkey condemns Canada following decision to cease export of drones	834	196	2020-10-18 12:39:39	None	None
Modi offers India’s COVID-19 vaccine capacity to ‘all humanity’	832	181	2020-09-27 09:35:08	None	None
UK Covid cases pass half a million as further 22,961 reported in single day due to counting fault	827	82	2020-10-05 01:45:35	None	None
RCMP criticized for inaction after mob violently attacks Mi’kmaq lobster facilities | “Why is it that the law has been broken multiple times and no one is arrested?” said Robert Syliboy, a Sipekne’katik fisherman whose boat was burned in a suspicious fire last week while docked at a wharf	834	187	2020-10-19 00:34:59	None	None
Neo-Nazi Nordic Resistance Movement targets Jews on Yom Kippur	825	151	2020-09-29 20:23:13	None	None
US embassy employee in Kiev dies after getting beaten and receiving multiple head injuries	821	80	2020-09-30 21:01:00	None	None
Taiwan scrambles fighter jets after PLA spy plane enters air defence zone	824	132	2020-10-03 09:13:21	None	None
Amazon near tipping point of switching from rainforest to savannah – study: Climate crisis and logging is leading to shift from canopy rainforest to open grassland	819	142	2020-10-05 14:28:58	None	None
Turkey has been reporting only the number of symptomatic cases, not all positives, minister admits	812	48	2020-10-01 01:36:29	None	None
Nigerian scientists develop cheaper and faster Covid-19 test kits	815	52	2020-10-03 21:09:31	None	None
US firm pleads guilty to paying bribes in Brazil, Venezuela	818	62	2020-09-24 13:28:10	None	None
'I have failed': Kim Jong Un shows tearful side in confronting North Korea's hardships	817	332	2020-10-13 06:46:29	None	None
A Jewish settler sets fire to hundreds of olive trees in a West Bank village	804	142	2020-10-09 16:48:18	None	None
Paleontologists in Morocco have discovered a new species of small winged dinosaur	813	33	2020-10-18 00:51:45	None	None
Sex-assault case collapses after Edmonton police take 8 years to execute arrest warrant	802	101	2020-10-19 20:49:51	None	None
US WWII bomber emerges from glacier in Iceland 76 years after crash	796	76	2020-09-24 20:17:25	None	None
Boris Johnson rejects Marcus Rashford's campaign to extend free school meals	803	211	2020-10-15 19:14:37	None	None
Documents show agriculture and chemical giants lobbying to weaken European Green Deal	789	23	2020-10-12 15:21:52	None	None
Eco disaster at Kamchatka peninsula with mass death of sea animals at precious Pacific beach	791	47	2020-10-03 20:47:44	None	None
Canada at a tipping point in fight against coronavirus, says frustrated Prime Minister Trudeau	783	256	2020-10-09 23:12:46	None	None
Brazil Is Burning—and President Bolsonaro’s ‘Terminator’ Environment Minister Is Rolling Back More Protections	770	62	2020-10-05 17:59:28	None	None
Venice holds back the water for first time in 1,200 years	772	107	2020-10-05 18:14:28	None	None
Record low number of British butterflies baffles scientists - Despite a warm and sunny British summer, fewer butterflies than ever were recorded in each count by the biggest butterfly survey in the world.	773	78	2020-09-28 16:20:16	None	None
Ultra-Orthodox seen flouting virus rules with mass holiday celebrations	763	128	2020-10-11 06:04:06	None	None
Coronavirus: World leaders must urgently phase out factory farming to cut future pandemics risk, says report	758	137	2020-10-07 19:06:40	None	None
Germany stops Iran buying mini-engines after they were found in Houthi drones	760	114	2020-09-26 08:04:33	None	None
Greenpeace activists drop boulders into the North Sea to stop illegal fishing	760	115	2020-09-29 17:55:15	None	None
Twitter bans 926 accounts linked to Thai military manipulation	754	19	2020-10-09 18:04:56	None	None
Fake news punishable by up to four years in prison, under proposed Nicaraguan law	750	77	2020-09-29 23:14:18	None	None
Canadians have returned 830,000 pandemic benefit payments: Canadians have made more than 830,000 repayments of COVID-19 emergency aid benefits to which they were not entitled – a statistic some say reflects mass confusion over fast-tracked federal programs.	752	150	2020-10-04 17:49:52	None	None
Nazi shipwreck found off Poland may solve Amber Room mystery | Polish divers locate Karlsruhe, which they hope holds treasure Nazis looted from Russia	750	94	2020-10-01 21:13:05	None	None
Palm oil labor abuses linked to world’s top brands, banks	747	42	2020-09-24 09:18:23	None	None
Venezuela and Iran's ties grow as warnings are raised about Trump pulling an 'October Surprise' on Tehran	744	116	2020-10-04 22:20:05	None	None
'Slavery is keeping our ports open': Union says seafarers forced to spend up to 18 months on ships	748	66	2020-10-20 16:39:26	None	None
China tests swarm of ‘suicide drones’ launched from a truck and helicopters	737	235	2020-10-16 02:13:36	None	None
EU warns Turkey it faces sanctions if 'provocations' don't stop	735	143	2020-10-03 00:37:54	None	None
Thirty-five years after the end of Brazil's military dictatorship, there has been little justice for the killing and torture committed by the regime -- but an unprecedented deal for carmaker Volkswagen to pay damages for collaborating with the secret police could turn a new page	722	27	2020-09-25 05:05:14	None	None
French ex-president Sarkozy charged with 'Criminal conspiracy'	724	51	2020-10-16 17:34:45	None	None
Russia reels from record rise in Covid infections	725	51	2020-10-13 22:22:42	None	None
Huawei ousted from heart of EU as Nokia wins Belgian 5G contracts	723	49	2020-10-09 18:35:32	None	None
Germany marks low-key 30th anniversary of reunification	722	60	2020-10-03 13:35:46	None	None
Lebanon asks Interpol to arrest Russian ship captain, owner over port explosion	717	94	2020-10-02 22:05:32	None	None
By 2021, as many as 150 million people likely to be in extreme poverty due to COVID-19: World Bank	713	157	2020-10-07 13:23:02	None	None
UK Home secretary's 'dangerous' rhetoric 'putting lawyers at risk' - On Sunday home secretary Priti Patel used a speech at the Conservative party conference to criticise lawyers who defend migrants, linking them directly with traffickers who help asylum-seekers to cross borders.	707	110	2020-10-06 13:31:12	None	None
Parliament ends 10pm bar curfew exemption after furious backlash	702	78	2020-09-28 14:56:24	None	None
Trudeau says government is braced for 'disruptions' in event of unclear U.S. election result	709	177	2020-10-08 23:40:32	None	None
Turkey's press freedom crisis is worsening amid growing state capture of media: Human Rights Watch	705	68	2020-10-19 22:58:46	None	None
The Dutch government has approved plans to allow euthanasia for terminally ill children aged between one and 12.	699	195	2020-10-14 15:42:10	None	None
Brazil's Amazon rainforest suffers worst fires in a decade	703	54	2020-10-04 21:34:29	None	None
Geneva in Switzerland to raise minimum wage to $4,500 a month	695	283	2020-09-30 14:14:20	None	None
NASA makes history with sample of asteroid soil	706	42	2020-10-21 02:22:12	None	None
Sir David Attenborough made Knight Grand Cross of the Order of St Michael and St George	696	68	2020-10-10 12:27:28	None	None
Coronavirus could kill more than 2 million people by the end of the year, researchers say	691	145	2020-10-06 17:36:01	None	None
Nagorno-Karabakh's Capital Resembles a Ghost Town Due to Weeks of Endless Shelling, Sirens and Armenians Living in Underground Shelters	684	101	2020-10-16 21:03:09	None	None
"24 seamen from Myanmar are seeking help from the International Transport Workers' Federation, claiming that a Taiwanese shipping company had been deducting up to US$700 from their monthly wages for the past six months and ""dumped"" them in Taiwan"	685	43	2020-10-02 21:49:56	None	None
Mexico asks Pope Francis for apology for church's role in Spanish conquest	683	268	2020-10-11 07:02:57	None	None
Two-fifths of plants at risk of extinction, says report	680	43	2020-09-30 06:10:38	None	None
Protesters take over Bangkok streets in new show of defiance	671	4	2020-10-18 16:44:29	None	None
UK was second biggest arms dealer for last decade, figures show - Critics accuse government of ‘arming and supporting repression around the world’	668	68	2020-10-07 15:45:36	None	None
Iran: US gov’t, not just Trump, blamed for Soleimani killing	667	212	2020-10-06 13:57:44	None	None
Azerbaijan committing 'war crimes' in disputed region, top Armenian diplomat says	667	109	2020-10-05 21:48:10	None	None
Russian rights groups call for home raids to stop after journalist self-immolates	662	6	2020-10-06 23:52:14	None	None
Tensions rise in Ecuador and Peru as Chinese fishing fleet moves south from Galapagos	664	83	2020-09-24 13:21:47	None	None
An entire Tyrannosaurus rex named 'Stan' has sold for a record US$31.85 million	664	94	2020-10-08 09:04:13	None	None
Navalny demands EU crackdown on oligarchs close to Kremlin	664	87	2020-10-07 10:48:21	None	None
Germany, Swastikas painted on artwork honouring victims of anti-Semitic attack	660	59	2020-10-10 00:16:54	None	None
Global coronavirus death toll reaches one million	655	92	2020-09-27 19:42:40	None	None
A Nasa spacecraft has successfully landed on an asteroid, dodging boulders the size of buildings, in order to collect a handful of cosmic rubble for analysis back on Earth.	655	67	2020-10-21 13:06:17	None	None
Zimbabwe teachers refuse to return to work over low pay and lack of sanitation - An acute shortage of sanitiser, PPE and clean water is putting pupils and school staff at risk of Covid-19, say unions development	649	6	2020-10-05 13:48:48	None	None
Mining giant sued over alleged mass lead poisoning of children	691	14	2020-10-21 17:43:56	None	None
Young people resume global climate strikes calling for urgent action	648	108	2020-09-25 17:22:34	None	None
UK bans any use of mobile phones while driving	642	182	2020-10-17 13:01:09	None	None
Taliban cheer Trump tweet promising early US troop withdrawal from Afghanistan	638	285	2020-10-08 23:44:56	None	None
770 people test positive for COVID-19 at Northumbria University	638	33	2020-10-02 20:48:35	None	None
Russia offers its untested COVID-19 vaccine for free to UN officials	644	166	2020-09-24 04:52:27	None	None
North Korea unveils massive new ballistic missile in military parade	639	106	2020-10-10 18:27:54	None	None
Portugal records surge in racist violence as far right rises	637	177	2020-09-28 18:19:24	None	None
Boris Johnson: Wind farms to power every home by 2030	640	179	2020-10-06 12:12:23	None	None
UN: Climate Crisis Has Doubled Natural Disasters in Last 20 Years	632	15	2020-10-13 18:00:13	None	None
More than 60 million people in India may have caught Covid-19, survey finds	633	56	2020-10-03 05:27:43	None	None
Macron outlines new law to prevent Islamic 'separatism' in France	641	453	2020-10-02 15:46:16	None	None
Azerbaijan says Armenian forces shell second city in major escalation	628	209	2020-10-04 12:59:24	None	None
Jewish settlers attack Palestinian homes in north of West Bank; army detains man defending his home	628	190	2020-10-11 01:19:12	None	None
Swiss voters approve paternity leave	626	45	2020-09-28 01:50:54	None	None
Malaysia detains 60 Chinese nationals, 6 vessels for trespassing	620	12	2020-10-10 22:21:25	None	None
Taiwan threatens to punish singers Angela Chang and Ouyang Nana for taking part in mainland Chinese celebration	619	179	2020-10-02 10:05:08	None	None
Chinese detention 'leaving thousands of Uighur children without parents' | World news	617	50	2020-10-17 20:24:23	None	None
Yogi Govt Enlists PR Firm to Push ‘Hathras Girl Was Not Raped’ Story Line With Foreign Media	624	29	2020-10-03 14:36:07	None	None
The largest-ever study of tree rings from Norilsk in the Russian Arctic has shown that the direct and indirect effects of industrial pollution in the region and beyond are far worse than previously thought	619	12	2020-10-01 21:10:39	None	None
Biggest World War Two bomb found in Poland explodes while being defused	618	104	2020-10-13 22:26:26	None	None
World Bank calls on China to cancel debt to coronavirus-hit poor countries	621	123	2020-10-10 13:06:49	None	None
Zimbabwe Journalist: 'I was jailed for a month for exposing corruption'	614	17	2020-10-12 06:35:35	None	None
Air pollution particles in young brains linked to Alzheimer's damage	619	8	2020-10-07 00:34:34	None	None
Egypt navy shot dead two Palestine fishermen	618	208	2020-09-27 04:18:31	None	None
Venezuela's $1 billion in gold still in limbo at the Bank of England.	609	153	2020-10-13 18:03:23	None	None
U.S. government won't say why it allows Canadians to fly to U.S. despite border closure | CBC News	609	135	2020-10-10 16:54:42	None	None
Peru opens Machu Picchu for single tourist stranded by Covid	598	35	2020-10-13 06:19:37	None	None
Over 50,000 march in Belarus against authoritarian leader	590	30	2020-10-19 02:02:56	None	None
'Get lost': Taiwan hits back against Beijing for urging Indian media to respect 'One-China' policy	594	32	2020-10-08 11:54:15	None	None
Australia records second day without COVID-19 death for first time in three months	590	83	2020-10-09 14:11:11	None	None
Canadian sentenced to die in China granted first consular access since January	590	205	2020-10-15 07:27:20	None	None
"The Taliban on Trump: ""We hope he will win the election"" and withdraw U.S. troops"	590	143	2020-10-10 23:11:16	None	None
Thousands Protest Israel's Prime Minister Despite Lockdown	589	25	2020-09-27 02:57:48	None	None
"Divers attempt to defuse WWII ""earthquake bomb"" off Poland"	582	56	2020-10-12 17:31:13	None	None
France declares state of emergency as night-time lockdown imposed on Paris and eight other cities	580	56	2020-10-14 22:49:40	None	None
Germany says Thai king cannot rule from there	581	78	2020-10-17 02:33:05	None	None
Indian authorities claim gang-rape outcry is 'conspiracy' to bring down government	583	64	2020-10-07 12:44:22	None	None
UN Human Rights Agency Have Visa Renwals Refused by Israel	582	81	2020-10-17 21:45:04	None	None
Living standards for UK's poorest plunge during pandemic	572	41	2020-10-11 10:46:22	None	None
China to test entire city for Covid-19 in five days	573	206	2020-10-12 10:43:28	None	None
China's currency on track for its strongest quarter against the dollar since 2008 as economy recovers, foreign investors pump in money	573	233	2020-09-29 04:10:31	None	None
'The Arctic Ocean Is Dying': Grim Conclusion as Biggest North Pole Mission Returns	576	72	2020-10-14 15:39:02	None	None
Japan boosts checks on Chinese students amid fears of campus spying	569	68	2020-10-15 14:47:55	None	None
New UK app records police encounters and saves footage in cloud - Legal Lifelines app intended to provide alternative evidence to police bodycam footage	573	39	2020-10-03 18:34:39	None	None
Hospitals struggle as 20 European countries record highest daily number of COVID cases	721	95	2020-10-22 01:53:31	None	None
Azerbaijan says 12 civilians killed, 40 wounded in Ganja by Armenia shelling	565	238	2020-10-17 08:59:29	None	None
Canada banning plastic bags, straws, cutlery and other single-use items by the end of 2021	560	50	2020-10-07 21:38:19	None	None
100,000 March in Belarus Capital on 50th Day of Protests Over President Lukashenko	565	9	2020-09-28 00:17:04	None	None
Japan will release more than a million tonnes of treated water from the stricken Fukushima nuclear plant into the sea in a decades-long operation, reports said, despite strong opposition from local fishermen	563	110	2020-10-16 06:57:54	None	None
FBI: Chinese nationals laundered money and helped sell drugs for Mexican cartels	563	56	2020-10-16 11:10:59	None	None
India says Australia will join its naval drills with U.S., Japan	563	101	2020-10-19 17:17:01	None	None
Fifth of nations at risk of ecosystem collapse, analysis finds	553	36	2020-10-12 12:55:30	None	None
Taiwan's president approval rating tumbles by double digits after she pushed to lift Taiwan's ban on imports of U.S. pork containing a growth-promoting additive.	554	125	2020-10-09 23:28:30	None	None
'Sliding towards extinction': koala may be given endangered listing as numbers plummet - The species is among 28 animals being assessed for potential upgrade of their threat status, federal government says	549	32	2020-09-26 13:59:18	None	None
Saudi expats launch opposition party on anniversary of Khashoggi's death. Madawi al-Rasheed, a scholar and party co-founder, said party was “already being bombarded by threats, including threats of beheading, since we violated the taboo of uttering the words democracy and political party.”	547	8	2020-10-03 00:02:56	None	None
"American ambassador asks Portugal to choose between their ""friends and allies"" and China. Government says that Portugal decides."	547	371	2020-09-26 16:19:11	None	None
U.S. Intelligence Accuses Iran and Russia of Interfering in 2020 Election	793	195	2020-10-22 03:46:34	None	None
Britain and Canada impose sanctions on Belarus leader Lukashenko	542	18	2020-09-30 02:31:44	None	None
Tax evasion and theft ‘rob Africa’ of $89bn a year: UN study. Nearly half of the total annual figure of $88.6bn is accounted for by the export of commodities such as gold, diamonds and platinum, the report found.	545	42	2020-09-29 01:15:14	None	None
Oxford University says COVID-19 patients experience symptoms months after contracting virus	535	124	2020-10-19 15:19:51	None	None
Gen. Salvador Cienfuegos, Mexico's former defense secretary, arrested on drug, money charges in Los Angeles	529	37	2020-10-16 15:32:17	None	None
Russian opposition leader Alexei Navalny says Putin will continue poisoning his enemies	533	37	2020-10-20 03:55:13	None	None
Chemical weapons body confirms nerve agent Novichok in Navalny's blood	531	14	2020-10-06 22:25:59	None	None
Armenia recalls ambassador to Israel over arms sales to Azerbaijan	526	58	2020-10-02 20:50:01	None	None
Polluted air killing half a million babies a year across the globe: Global Air 2020 Report	536	39	2020-10-21 08:22:19	None	None
Scientists investigate possible coronavirus mutation in Chile. An investigation is under way to determine why a remote region in Patagonia reported 20 percent of Chile’s COVID-19 cases.	530	51	2020-10-12 02:47:09	None	None
‘Hero rat’ wins gold medal from UK charity for hunting landmines.	530	25	2020-09-25 12:53:02	None	None
Archaeologists unearth 'huge number' of sealed Egyptian sarcophagi	528	97	2020-10-20 20:41:33	None	None
Police find cash hidden between Bolsonaro ally’s buttocks	520	63	2020-10-15 19:30:53	None	None
Pakistan: China's 'involvement' in deep sea fishing angers local fishermen	515	54	2020-10-14 17:42:25	None	None
Dutch woman dies after catching Covid-19 twice	516	100	2020-10-14 01:08:31	None	None
Arrest warrants issued against Mexican military members in 2014 student disappearances	516	23	2020-09-26 20:28:00	None	None
Taiwanese and Chinese Staffers Injured After Fight Between Chinese Diplomats and Taiwanese government employees in Fiji	518	51	2020-10-20 08:13:59	None	None
COVID-19 likely to become 'endemic' like annual flu, says UK Chief Scientist	508	126	2020-10-20 04:14:57	None	None
Boris Johnson urges people to ‘go to the cinema’	507	209	2020-10-05 16:24:10	None	None
Covid-positive MP's Parliament trip 'indefensible'	508	44	2020-10-02 07:35:40	None	None
Qatari sheikh ‘delivered electric shock punishment' to worker as example to others	507	39	2020-09-29 07:22:47	None	None
Facebook Takes Down Fake Pages Created in China Aimed at Influencing U.S. Election	501	81	2020-09-24 09:11:28	None	None
Ireland: State secondary schools are to phase out a range of Catholic influences such as mandatory graduation masses, the display of Catholic symbols only and visits from diocesan inspectors.	503	59	2020-10-14 19:33:41	None	None
White House advances drone and missile sales to Taiwan - sources	502	151	2020-10-14 04:49:09	None	None
Argentine Kirchnerist deputy suspended after sexually touching and licking her advisor’s breasts in the middle of a remote session with fellow legislators.	503	126	2020-09-25 06:34:56	None	None
'Very likely' COVID-19 deaths could top 2 million, WHO official warns	497	137	2020-09-25 23:39:59	None	None
Kim Jong Un wishes President Trump recovers from COVID-19 | NK News	494	95	2020-10-03 02:26:01	None	None
Russian sea pollution forms massive moving slick | Suspected toxic waste pollution off Russia's Kamchatka peninsula that caused the mass deaths of marine animals has formed a moving slick stretching 40kms along the Pacific coastline, researchers said Thursday	496	32	2020-10-11 08:33:11	None	None
Labour take poll lead over Tories for first time since Boris Johnson became PM	496	79	2020-09-27 05:51:12	None	None
Greta Thunberg and youth climate protests make a return	491	181	2020-09-25 16:50:49	None	None
Mexico issues new warrants in 2014 students’ disappearance case -- Twenty-five arrest warrants for the first time include members of Mexico’s military and federal police force.	489	13	2020-09-27 04:51:59	None	None
"Saudi Arabia dissidents launch opposition party to end ""violence and repression"""	487	38	2020-09-25 10:20:49	None	None
In ‘Lobster War,’ Indigenous Canadians Face Attacks by Fishermen	488	210	2020-10-21 00:42:29	None	None
World Food Programme 'deeply humbled' by Nobel Peace Prize award, its chief says	476	24	2020-10-09 17:15:58	None	None
Hydrogen-powered passenger plane completes maiden flight in ‘world first’	481	106	2020-09-25 17:39:57	None	None
Queen to receive government ‘bailout’ to top up income after Crown Estate hit by economic slump	477	284	2020-09-24 17:35:11	None	None
Azerbaijan says seven dead in overnight Armenian shelling: Live | Asia	479	282	2020-10-11 12:22:47	None	None
Worldwide death toll from coronavirus eclipses 1 million	473	68	2020-09-29 04:48:53	None	None
"Swedish teen climate activist Greta Thunberg urged EU leaders to ""do as much as possible"" at this week's summit."" Of course none of what has been proposed or pushed is in line with the science, but we are still demanding them to do as much as possible... to commit to what they had promised to do"""	475	47	2020-10-14 23:34:40	None	None
Anti-masker broke quarantine to speak at Toronto anti-lockdown protest after travelling to Europe	480	74	2020-09-30 14:54:49	None	None
MPs vote against attempt to ban undercover agents from committing murder, torture and rape	471	111	2020-10-15 21:55:23	None	None
Canada and Britain sanction top Belarusian leaders	468	19	2020-09-30 04:41:35	None	None
Belarus: Protests in Minsk after Alexander Lukashenko sworn in in secret	470	26	2020-09-23 23:55:07	None	None
‘The RCMP just stood there’: Attack on Mi’kmaq fishery sparks tense standoff, condemnation	475	128	2020-10-15 16:48:34	None	None
Merkel visited Kremlin critic Navalny in hospital: Spiegel	465	38	2020-09-28 10:45:58	None	None
Margaret Ferrier: Nicola Sturgeon urges Covid trip MP to 'do the right thing' - Scotland's first minister has urged Margaret Ferrier to resign as an MP after she travelled from Glasgow to London with Covid-19 symptoms, then returned home after testing positive.	470	21	2020-10-02 15:11:44	None	None
Eco disaster at Kamchatka peninsula with mass death of sea animals at precious Pacific beach	467	33	2020-10-03 12:32:01	None	None
Greece Golden Dawn: Neo-Nazi party faces crime organisation verdict	458	16	2020-10-07 06:40:56	None	None
Armenia releases flight radar showing route of Turkish F-16 that supposedly shot down their Su-25	460	74	2020-10-01 02:50:43	None	None
Trudeau says Canada is at a 'crossroads,' warns pandemic will be worse this fall	459	63	2020-09-24 02:50:33	None	None
Police raid in Vietnam finds more than 300,000 used condoms being packed for resale	454	111	2020-09-25 03:50:12	None	None
EU countries preparing for no-deal Brexit and potential 'chaos'	458	144	2020-10-11 23:17:35	None	None
Settlers steal olive harvest in Nablus-area village	458	85	2020-10-13 00:55:17	None	None
The Antarctic Ocean Is in Climate Crisis. This Week, the World Could Take a Big Step Towards Protecting Its Future	470	32	2020-10-21 17:02:06	None	None
Russia'a Aeroflot Airlines employees involved in a $50 million smuggling scheme	452	27	2020-10-20 12:52:43	None	None
'The Godfather': Mexico's ex-defense chief helped ship tons of cocaine and heroin	445	38	2020-10-17 04:23:08	None	None
Norway says Russia behind cyber attack against its parliament	442	27	2020-10-13 20:01:27	None	None
Thousands of victims of child trafficking denied right to stay in the UK	443	33	2020-10-17 21:38:50	None	None
Exxon’s Plan for Surging Carbon Emissions Revealed in Leaked Documents	443	13	2020-10-05 19:28:49	None	None
Germany names hydrogen the hero of its post-coal future	439	112	2020-09-28 01:17:14	None	None
Denmark to criminalise hate speech against trans people	431	139	2020-10-16 04:33:53	None	None
JP Morgan to move €200bn in assets from UK to Germany due to Brexit	438	49	2020-09-23 19:02:11	None	None
COVID is harming sperm, Israeli researchers say, raising infertility worries	435	80	2020-10-08 08:25:03	None	None
Thailand bans protests as challenge to establishment escalates	435	24	2020-10-15 07:01:55	None	None
Putin calls for reset in cyber ties with U.S., no election meddling	436	208	2020-09-25 15:33:31	None	None
Global coronavirus cases rise by one-day record of 400,000	430	57	2020-10-17 21:40:23	None	None
After a brutal first wave, Italy stands out as one of the Europe's best performers	427	54	2020-09-29 06:06:45	None	None
Canada suspends arms export permits to Turkey amid concerns of human-rights abuses	427	31	2020-10-05 23:18:31	None	None
Thinking it a fake, buyer pays $90 for stolen $420m Mao Zedong scroll	428	33	2020-10-08 14:06:57	None	None
India targets journalists who report on COVID-19	425	37	2020-10-04 21:05:49	None	None
New Caledonia set for 2nd referendum on independence from France	427	59	2020-10-04 00:24:46	None	None
Indonesia rejects US request to let spy planes land, avoiding taking sides in US-China tensions	426	63	2020-10-21 11:26:47	None	None
British Museum 'won't remove controversial objects' from display	421	170	2020-09-28 20:08:45	None	None
Photo Shows FSO Nabarima(Oil Tanker) With Severe List Off Venezuela	425	31	2020-10-17 15:29:51	None	None
China joins global vaccine alliance, filling “leadership vacuum” left by Trump	417	88	2020-10-11 03:24:04	None	None
US marine says Australian special forces soldiers made 'deliberate decision to break the rules of war'	418	132	2020-10-21 02:59:47	None	None
Navy begins defusing biggest World War Two bomb ever found in Poland	411	48	2020-10-13 18:11:05	None	None
Saudi Arabia fails in bid for UN Human Rights Council	412	51	2020-10-14 00:44:20	None	None
Up to 150 million could join extreme poor, World Bank says	411	61	2020-10-07 22:09:34	None	None
EU’s top court limits government spying on citizens’ mobile and internet data	405	24	2020-10-06 17:34:27	None	None
Trash on ocean floor near Taiwan 1.5 times global average: notably greater than that found near Japan, and South Korea	401	31	2020-10-20 20:05:50	None	None
Auschwitz Memorial director offers to serve sentence for Nigeria 'blasphemy' boy - BBC News	403	84	2020-09-26 11:55:56	None	None
Covid hospital cases jump nearly 25% in England	399	29	2020-10-07 03:30:28	None	None
Mexico's Drug Wars Leave 39,000 Unidentified Bodies in its Morgues	397	85	2020-09-24 23:48:01	None	None
European countries slam Israel over planned settlement expansion | The foreign ministries of France, Germany, Great Britain, Italy and Spain called for an immediate halt to settlement construction in the West Bank.	411	142	2020-10-18 19:12:54	None	None
Liberal government to spend $10B on infrastructure to fuel pandemic economic recovery	402	105	2020-10-01 22:59:40	None	None
Tesco sets 300% sales target for plant-based alternatives to meat - Tesco is to become the first UK retailer to set a sales target for plant-based alternatives to meat as it steps up efforts to offer shoppers more sustainable options.	401	53	2020-09-29 14:34:04	None	None
"India claims outcry over sexual violence is ""conspiracy"" to bring down the goverment"	398	91	2020-10-08 17:56:28	None	None
