title	score	num_comm	created	content	sources
India's dreaded pollution season has returned as air quality in the capital Delhi and other northern cities rapidly deteriorated in the last two weeks.	21	6	2020-10-20 20:36:51	None	None
EU launches legal action against Malta, Cyprus over ‘golden passports’	18	1	2020-10-20 17:49:23	None	None
No tsunami threat to B.C. after 7.5-magnitude earthquake in Alaska	19	0	2020-10-20 03:02:41	None	None
Pakistan reverses TikTok ban after only 10 days	19	7	2020-10-19 23:00:15	None	None
North Korean detainees are treated as 'less than animals,' report alleges	17	2	2020-10-19 13:58:12	None	None
Vaccine storage issues could leave 3B people without access	21	4	2020-10-19 12:50:53	None	None
Chile protests turn violent on anniversary	19	1	2020-10-19 08:05:25	None	None
Protests in Chile turn violent with church set on fire and police using tear gas	19	0	2020-10-19 07:34:40	None	None
Senior PLO official Erekat taken to hospital after COVID-19 condition worsens	21	1	2020-10-19 03:27:26	None	None
Turkish president questions French president’s mental health: ‘We are not accepting insults'	19	5	2020-10-25 01:20:54	None	None
Polish president Andrzej Duda tests positive for Covid-19	22	3	2020-10-25 00:09:37	None	None
Prince Charles wrote to support historic Australian PM sacking - reports	19	13	2020-10-24 12:41:44	None	None
Europe warned COVID spreading more quickly, further curbs loom	17	1	2020-10-23 19:36:42	None	None
Chile prepares for charter referendum | Voters to decide fate of dictatorship-era constitution drawn up four decades ago	18	0	2020-10-23 18:25:32	None	None
Warring Libya rivals sign truce but tough political talks ahead	17	0	2020-10-23 18:00:51	None	None
Police arrest six alleged murderers of journalist in West Sulawesi	18	0	2020-10-23 09:55:03	None	None
Cuba says U.S. sanctions have caused nearly $5.6 billion in losses	19	10	2020-10-23 01:55:07	None	None
Sudan premier ready for Israel ties if parliament approves	17	2	2020-10-22 20:45:03	None	None
Four newborn babies die in South Australia after being denied lifesaving medical care due to travel restrictions	20	2	2020-10-21 21:42:48	None	None
UK Allocated £450,000 To Opponents of Venezuela's Government | The British funding's beneficiaries have been promoting 243 projects whose details remain hidden from the public. The results of their actions, however, are reported quarterly to the U.K.embassy in Caracas.	20	1	2020-10-21 20:59:20	None	None
Air pollution in India caused over 116,000 infant deaths in 2019: Study	19	1	2020-10-21 15:22:23	None	None
Amnesty: Credible reports protesters shot dead in Nigeria	19	3	2020-10-21 12:18:11	None	None
Aeroflot Airlines crew members suspected of helping smuggle $50 million worth of stolen iPads, iPhones, and more into Russia	18	5	2020-10-20 19:43:30	None	None
UK festival not returning to Abu Dhabi over sexual assault claims | Middle East	18	2	2020-10-20 09:23:34	None	None
South Korea Eases Coronavirus Restrictions, Touts 'Exceptional' Success	17	2	2020-10-19 23:06:10	None	None
U.S. military defends air strikes that Taliban says violate troop pact	19	3	2020-10-19 17:14:35	None	None
Japan, Vietnam reach broad agreement on transfer of defence gear	18	3	2020-10-19 09:55:43	None	None
Large 2,000-year-old cat discovered in Peru&#x27;s Nazca lines	14	2	2020-10-19 04:58:52	None	None
Guinea votes as president seeks to extend decade in power	16	1	2020-10-19 01:16:54	None	None
Dozens of far-right protesters in Rome clashed with riot police during a demonstration against the curfew early Sunday, as Italy's government prepared to tighten coronavirus restrictions further. Some 200 masked militants belonging to neo-fascist group Forza Nuova hurled projectiles at police	31	5	2020-10-25 09:13:47	None	None
Prince Charles's letter to John Kerr reportedly endorsing sacking of Whitlam condemned	17	4	2020-10-24 20:37:42	None	None
Afghan bombing: Kabul education centre attack kills at least 13	18	1	2020-10-24 19:36:11	None	None
Blast in Kabul	17	3	2020-10-24 18:24:04	None	None
Czech Republic health minister forced to resign after breaking his own lockdown measures.	17	2	2020-10-23 17:26:16	None	None
Free on bail, prominent Thai protest leader pledges to keep up campaign	17	1	2020-10-23 17:18:49	None	None
Coronavirus: France puts 46 million under night curfew	18	2	2020-10-23 15:29:28	None	None
SpaceX Starlink internet seeks final approvals to serve Australia	15	5	2020-10-23 00:23:10	None	None
Rights group condemns Egypt’s mass executions	18	1	2020-10-23 00:21:18	None	None
Arab Video Blogger Blasts Al Jazeera for Spreading 'Fake News' About Him and Israel	16	5	2020-10-22 01:59:43	None	None
Afghanistan: Many killed and wounded in visa stampede	17	2	2020-10-21 13:14:52	None	None
Nasa's Osiris-Rex probe touches asteroid Bennu in sample bid	17	1	2020-10-21 02:26:16	None	None
India criticized by UN human rights chief for stifling freedoms	19	5	2020-10-21 01:05:26	None	None
Second Temple period jars and complete clay objects unearthed in Beit El	16	2	2020-10-21 00:49:40	None	None
Iron Dome shoots down rocket from Gaza hours after terror tunnel discovered	14	8	2020-10-21 00:47:57	None	None
Scientists Identify the Smallest Amount of Time- Zeptosecond	17	27	2020-10-20 17:24:40	None	None
Climate finance driving poor countries deeper into debt, says Oxfam | Countries that did least to cause crisis having to take loans to protect themselves, says charity	19	1	2020-10-20 16:45:26	None	None
Venezuela's PDVSA to offload crude from idled floating facility, The Nabarima, amid environmental concerns.	17	5	2020-10-20 03:30:33	None	None
China has history of 'observing' Taiwan National Day events: ex-diplomat	17	0	2020-10-19 22:36:54	None	None
Singapore's world-first face scan plan sparks privacy fears	16	6	2020-10-19 21:14:49	None	None
Iran hails lifting of 13-year UN arms embargo as ‘momentous day’. Immediate shopping spree is unlikely after end to military sanctions despite US protests.	17	1	2020-10-19 10:40:18	None	None
Funding for Rohingyas dwindles amid pandemic	17	5	2020-10-19 05:01:12	None	None
Erdogan attacks Macron over Islam	14	8	2020-10-24 21:20:20	None	None
President Diaz-Canel condemns new US measures on remittances to Cuba	19	3	2020-10-24 18:38:00	None	None
Trump suggests Egypt may 'blow up' Ethiopia dam	15	32	2020-10-24 09:32:29	None	None
UK presses for use of faster passport gates at EU airports post-Brexit	18	18	2020-10-23 23:56:13	None	None
'At least five more' Middle East countries to sign peace deals with Israel, Trump says	18	27	2020-10-23 22:32:14	None	None
Protesters gather across Poland after court curbs abortion rights	15	0	2020-10-23 22:18:09	None	None
Human Rights Watch Accuses Azerbaijan of Using Banned Cluster Bombs Targeting Civilian Areas	17	2	2020-10-23 22:09:03	None	None
EU, UK slap sanctions on Russian spies for hacking German parliament	14	2	2020-10-23 09:51:54	None	None
Facebook admits to incorrectly labeling #EndSARS content as misinformation	14	3	2020-10-23 01:55:18	None	None
"U.S. national security adviser says China too tried to hack election, China said it ""doesn't interfere"""	18	2	2020-10-22 20:15:13	None	None
Russia, U.S. global dominance in the past, says Putin	15	10	2020-10-22 20:09:52	None	None
Poland abortion: Top court rules in favour of almost total ban	16	1	2020-10-22 18:52:54	None	None
Australia aged care: Inquiry hears 50 sexual assaults happen each week	15	0	2020-10-22 12:03:04	None	None
AstraZeneca Covid-19 vaccine trial volunteer dies: Brazil	14	13	2020-10-22 00:17:57	None	None
U.S. Broadens Sanctions On Russia-Led Nord Stream 2 Pipeline.	16	1	2020-10-21 19:10:05	None	None
Nigerian forces accused of killing anti-police brutality protesters	17	0	2020-10-21 17:47:59	None	None
Russia planned cyber-attack on Tokyo Olympics, says UK	16	11	2020-10-19 21:08:05	None	None
India army apprehends Chinese soldier amid military standoff	16	1	2020-10-19 18:50:46	None	None
Half of Indians may have had coronavirus by February, government panel estimates	15	1	2020-10-19 15:45:43	None	None
Crown Resorts: Australian casino operator faces laundering probe	16	2	2020-10-19 12:22:41	None	None
Churches burnt as Chile anniversary rallies turn violent	15	2	2020-10-19 06:52:54	None	None
Italy plans further curbs as coronavirus cases hit new record	22	1	2020-10-25 11:06:43	None	None
'Eating rats': Myanmar's second lockdown drives hunger in city slums	27	7	2020-10-25 09:09:58	None	None
Taliban Kills at Least 23 Afghan Soldiers in Latest Attacks	18	9	2020-10-25 04:11:15	None	None
Worldwide coronavirus cases cross 42.36 million, death toll at 1,145,740	18	7	2020-10-25 02:14:52	None	None
Cameroon: Children killed in attack on school in Kumba	18	3	2020-10-25 00:02:34	None	None
Austrian coronavirus cases rise by a record 3,614 infections	18	1	2020-10-24 22:32:06	None	None
Oreo stashed its cookies in a doomsday vault in preparation for the 'Election Day asteroid'	11	9	2020-10-24 14:41:28	None	None
Nigerian president acknowledges 'many lives' lost but doesn't mention shootings by soldiers	17	0	2020-10-24 01:02:09	None	None
Italy mulls extending special powers to block takeovers from EU companies	15	1	2020-10-23 18:23:33	None	None
Kamchatka: Toxic algae blamed for mass marine death in Russia	17	2	2020-10-23 15:31:25	None	None
Indja continues to block Kashmir press, seizes office of oldest daily paper	14	1	2020-10-23 14:06:09	None	None
Israeli, Sudanese officials confirm talks in Khartoum, say normalization near	15	1	2020-10-23 04:53:34	None	None
Conservative MP quits government job over free school meals	16	9	2020-10-22 14:00:32	None	None
Taiwan says not seeking arms race with China after new U.S. arms sale	14	3	2020-10-22 11:07:37	None	None
'McCarthyism' or 'to the point'? Australia's Chinese communities divided over Senator Abetz controversy	17	18	2020-10-22 00:10:42	None	None
Canada PM Trudeau set to survive as New Democrats vow to avoid election	16	9	2020-10-21 21:51:45	None	None
Elation as Nasa's Osiris-Rex probe tags asteroid Bennu in sample bid	14	2	2020-10-21 12:03:42	None	None
China's billionaires see biggest gains ever	16	6	2020-10-21 08:47:08	None	None
Nine Persons Reportedly Killed As Security Operatives Open Fire On Peaceful Protesters In Lagos	16	0	2020-10-21 00:17:06	None	None
Danish submarine killer briefly escapes from prison	15	6	2020-10-20 21:34:19	None	None
New name for a Canadian town called Asbestos	16	13	2020-10-20 18:52:36	None	None
New Zealand's GCSB Minister Andrew Little surprised by 'shout out' to NZ over indictment of alleged Russian hackers	15	2	2020-10-20 10:54:27	None	None
Argentina is 5th nation to pass 1 million coronavirus cases	15	2	2020-10-20 04:10:23	None	None
UK refuses to restart Brexit talks despite EU accepting its demands	14	10	2020-10-20 02:37:03	None	None
"Armenian leader accuses Israel of aiding 'genocide' against his people: Arayik Harutyunyan, the Armenian leader of the disputed Nagorno-Karabakh region, says Israeli authorities ""are also responsible for this genocide""."	17	14	2020-10-19 23:45:29	None	None
Japan To Release Radioactive Fukushima Water Into Ocean	17	34	2020-10-19 20:21:43	None	None
Global coronavirus cases surpass the 40 million milestone	13	3	2020-10-19 11:32:16	None	None
Large 2,000-year-old cat discovered in Peru's Nazca lines	16	8	2020-10-18 23:39:09	None	None
Eritrea shifts course on Egypt-Ethiopia dispute over Nile dam | a change of position in Eritrea, which had always backed Egypt in the Nile dam issue	19	2	2020-10-25 02:23:35	None	None
Poland will convert Warsaw stadium into temporary COVID-19 hospital	15	0	2020-10-24 21:19:51	None	None
Killing darkens shadow over France’s teachers	11	4	2020-10-24 11:09:00	None	None
Britain and Japan sign post-Brexit trade deal	16	13	2020-10-23 15:39:06	None	None
U.S. Secretary of State Mike Pompeo will visit Indonesia next week, his first trip to the country since its leadership rejected a U.S. proposal to host its spy planes.	15	9	2020-10-23 14:25:54	None	None
18-year-old arrested on suspicion of plotting to attack Tel Aviv protesters	14	0	2020-10-23 07:03:32	None	None
Two rockets fired from Gaza at Ashkelon, one intercepted; no injuries	13	0	2020-10-23 00:50:15	None	None
Polish court ruling amounts to almost total ban on abortion	15	1	2020-10-22 22:18:44	None	None
Polish court outlaws almost all abortions	15	5	2020-10-22 21:06:14	None	None
Study finds AstraZeneca's COVID-19 vaccine follows genetic instructions programmed into it by its developers to successfully provoke a strong immune response, according to a detailed analysis carried out by independent UK scientists.	12	4	2020-10-22 19:00:54	None	None
Taiwan says not seeking arms race with China after new U.S. arms sale	13	2	2020-10-22 08:29:22	None	None
"COVID-19 Spreads in Nagorno-Karabakh Amid Heavy Fighting. Local Resident Claims ""We Just Don’t Have Time to Think About Coronavirus.”"	15	7	2020-10-21 20:55:46	None	None
Pakistan army to probe opposition allegation of pressuring police. The arrest of former Prime Minister Nawaz Sharif’s son-in-law Muhammad Safdar earlier this week turns into a major political controversy.	16	1	2020-10-21 20:30:23	None	None
Thai PM says to lift emergency amid protests	15	1	2020-10-21 17:02:44	None	None
Sen. Markey Says ‘No Choice But to Recognize Artsakh’ Since Baku Continues ‘Illegal Use of Force’	14	0	2020-10-21 09:39:46	None	None
Macron urges Russia to boost anti-Terror fight	14	1	2020-10-21 09:10:59	None	None
Nigerian military opens fire on peaceful protesters in Lagos #EndSARS protests were subdued with violent tactics	16	2	2020-10-21 06:58:03	None	None
Soldiers open fire on Nigerian protesters in Lagos: witnesses	15	2	2020-10-21 02:19:58	None	None
Applications open to supply France with free medical cannabis via pilot program	14	3	2020-10-21 00:10:11	None	None
In a world mired in recession, China manages a V-shaped recovery	13	19	2020-10-20 18:08:00	None	None
Greater Manchester to get tier 3 Covid restrictions imposed after talks fail | World news	14	6	2020-10-20 17:57:55	None	None
'I'm the one': Philippines president takes responsibility for drug killings	14	1	2020-10-20 09:53:02	None	None
Covid 19 coronavirus: International seamen test positive at Christchurch isolation facility	14	9	2020-10-20 09:18:40	None	None
Shock in Iraq after woman throws her two children into the Tigris River	12	6	2020-10-20 05:29:54	None	None
Chagos Islands dispute: Mauritius calls US and UK 'hypocrites'	15	4	2020-10-20 03:12:30	None	None
On Suga's overseas debut, Japan, Vietnam agree broadly on defence transfer	14	3	2020-10-19 19:04:25	None	None
UAE cabinet approves normalising ties with Israel	15	0	2020-10-19 18:34:23	None	None
Chinese soldier captured in Ladakh, India says will be returned	16	5	2020-10-19 17:18:12	None	None
Malta’s mystery: gangland wars and no justice	15	1	2020-10-19 10:30:59	None	None
Chile protests turn violent on anniversary	16	1	2020-10-19 08:44:05	None	None
Nagorno-Karabakh says 37 more of its military killed in latest conflict	14	0	2020-10-18 22:40:23	None	None
Efforts to improve human rights are part of state's development plan: Egypt FM	14	1	2020-10-18 22:32:19	None	None
Thai protests resume in Bangkok after lifting of severe emergency	63	2	2020-10-25 12:11:49	None	None
Dutch hospital airlifts patients to Germany amid virus surge - The Boston Globe	16	6	2020-10-25 01:52:24	None	None
Venezuela: Activist Leopoldo Lopez leaves Spanish embassy, flees abroad	14	3	2020-10-24 22:14:10	None	None
Polish court to determine fate of 'independent' human rights ombudsman	15	0	2020-10-24 21:35:55	None	None
Promising sign of life on Venus might not exist after all	12	9	2020-10-24 08:16:10	None	None
India extends high-speed internet ban in Kashmir | Kashmir	11	2	2020-10-23 22:01:48	None	None
French minister accuses mayors of giving in to ‘political Islam’ over swimming pools	15	5	2020-10-23 17:10:50	None	None
US embassy warns of potential terror attacks, kidnappings in Istanbul	12	1	2020-10-23 16:24:57	None	None
Israeli journalists attacked while covering COVID-19 haredi communities	12	3	2020-10-23 07:05:03	None	None
Belgian Foreign Minister Sophie Wilmès in intensive care for COVID-19	13	0	2020-10-23 01:38:22	None	None
Corona demons tower over India's Durga Puja festival	13	2	2020-10-23 01:37:21	None	None
China to Sweden: drop Huawei ban, or face fallout	15	30	2020-10-23 01:24:40	None	None
Knesset erupts over failure of anti-Netanyahu vote based on technicality	16	2	2020-10-23 01:02:38	None	None
Germany issues travel warnings as COVID surges in Europe	13	1	2020-10-22 20:51:46	None	None
Protesters in Colombia decry government pandemic response	13	0	2020-10-22 04:00:09	None	None
Eyewitnesses say Nigerian forces shot at protesters in Lagos	14	1	2020-10-21 21:45:04	None	None
Turkey' fears further downward spiral in relations with Saudi Arabia	14	1	2020-10-21 15:51:39	None	None
West Midlands - Fifteen treated after substance sprayed inside stores	13	2	2020-10-21 15:25:24	None	None
Climate science deniers to give road safety evidence to British MPs	13	4	2020-10-21 11:46:29	None	None
Nigerian Security Forces Fire at Protest Site as Curfew Imposed	13	1	2020-10-21 00:15:56	None	None
Serbia mulls Russian Defense Ministry presence	15	0	2020-10-20 22:42:08	None	None
Former Russian Arctic City Mayor Sentenced For Negligence Over Fuel Spill	12	3	2020-10-20 06:00:54	None	None
Russia planned cyber-attack on Tokyo Olympics, says UK	12	4	2020-10-20 00:04:29	None	None
Federal government asks court to keep Canada-U.S. pact to prevent ‘influx of refugee claimants’	13	0	2020-10-19 20:49:44	None	None
Privacy concerns regarding PlayStation 5 voice recorder	15	10	2020-10-19 09:18:46	None	None
Paraguay finds seven bodies in container shipment from Serbia	26	0	2020-10-25 08:40:54	None	None
Joint List condemns normalization with Sudan	16	3	2020-10-25 03:11:31	None	None
Key Sudanese parties blast normalization deal with Israel, vow to oppose it	13	3	2020-10-25 01:20:10	None	None
Nagorno-Karabakh conflict: 'Execution' video prompts war crime probe	14	0	2020-10-24 21:45:48	None	None
Osiris-Rex: Probe risks losing asteroid sample after door jams - A Nasa probe sent to collect rock from an asteroid several hundred million kilometres from Earth has grabbed so much that samples are spilling out.	13	8	2020-10-24 14:02:20	None	None
Kuwaiti markets remove French products from shelves as boycott campaign grows on social media	13	28	2020-10-24 03:09:05	None	None
US sanctions 2 senior members of Lebanon's Hezbollah	10	2	2020-10-23 17:14:07	None	None
HSBC froze £1.5bn of customers' cash in 'dormant accounts'	13	2	2020-10-23 00:59:22	None	None
New fighting in Nagorno-Karabakh dims hopes before Washington talks	14	1	2020-10-22 15:56:56	None	None
IPI, IFJ urge India to stop using sedition laws to silence journalists - International Press Institute	11	0	2020-10-22 13:48:09	None	None
Taiwan charges Chinese captain over killing of 'Somali pirates'	12	6	2020-10-22 09:03:28	None	None
Marriage equality opponent David van Gend among frontrunners for Groom LNP preselection	10	2	2020-10-22 04:27:41	None	None
Brazil COVID-19 vaccine trial continues after volunteer dies	11	9	2020-10-22 01:16:35	None	None
German police detain Syrian suspected of killing tourist	12	0	2020-10-21 20:14:37	None	None
Dozens of Afghan security personnel killed in ambush blamed on Taliban	13	0	2020-10-21 20:05:23	None	None
Australia may have recorded first case of Covid-19 reinfection	10	16	2020-10-21 10:45:56	None	None
EndSARS Protest: 1,993 Prison Inmates Escaped, Armoury Looted in Edo State, Nigeria.	10	5	2020-10-21 08:00:34	None	None
Bolivia's President-elect Arce says 'no role' for Morales in new government	13	4	2020-10-21 03:49:44	None	None
Stricken Venezuelan oil tanker raises fears of Caribbean ecological disaster	10	1	2020-10-20 23:36:41	None	None
Turkish forces withdraw from largest base in northeast Syria	12	4	2020-10-20 22:27:12	None	None
Defiant protesters take over Bangkok streets, PM seeks talks	11	0	2020-10-20 18:18:08	None	None
Italy probes why women's names mark aborted fetuses' graves	11	6	2020-10-20 18:07:55	None	None
Analysis: China's Covid success compared to Europe shows lockdowns are the first step, not a solution	11	6	2020-10-20 15:02:08	None	None
European Commission proposes new Magnitsky-style sanctions regime	12	5	2020-10-20 12:21:36	None	None
Kashmir newspaper’s office sealed by India officials	12	0	2020-10-20 11:44:20	None	None
Girls from home, abroad falling prey to Dhaka-based pornography gang	12	1	2020-10-20 07:40:42	None	None
Armenian attack kills 12 civilians in Ganja, Azerbaijan	14	22	2020-10-20 02:39:41	None	None
Over 2,000 mercenaries sent to Azerbaijan, nearly 135 killed so far	11	0	2020-10-19 20:45:14	None	None
COVID-19 global cases pass 40m; US cases rise in 48 states	12	1	2020-10-19 20:06:56	None	None
Doubts in China over whether two weeks is long enough for quarantine	13	0	2020-10-19 18:54:56	None	None
Thailand's lawmakers seek measures to break political impasse	12	0	2020-10-19 15:55:33	None	None
Covid-19: Top Palestinian official Saeb Erekat in 'serious' condition	10	1	2020-10-19 15:27:24	None	None
#EndSARS protesters arrested in Egypt.	11	0	2020-10-19 15:05:20	None	None
Iran-linked hackers targeted prominent Israeli organizations in ‘new phase’ of cyberwar	12	1	2020-10-19 02:27:26	None	None
"Wales to review non-essential items ban 'to make sure common sense is applied' after pictures of taped off birthday cards and books in supermarkets have led to an opposition leader calling the ban ""madness"""	11	5	2020-10-25 02:17:53	None	None
Cameroon: Children killed in attack on school in Kumba	13	1	2020-10-25 00:08:59	None	None
Overstuffed Nasa spacecraft Osiris-Rex losing particles after bingeing on Bennu	11	2	2020-10-24 11:51:02	None	None
EU-Africa must be a ‘fair partnership’ of equals, say NGOs	11	9	2020-10-23 19:25:28	None	None
Libya's rival forces sign permanent ceasefire at UN-sponsored talks	11	1	2020-10-23 19:16:13	None	None
Albania joins global efforts to combat anti-Semitism	10	2	2020-10-23 18:29:41	None	None
