title	score	num_comm	created	content
Anger erupts in Iraq after mother throws children off bridge	35	5	2020-10-21 15:15:24	
Canadian town of Asbestos chooses new name	33	21	2020-10-20 23:48:39	
Philippine president Rodrigo Duterte has said he has no problem with being held responsible for the thousands of killings under his government’s war on drugs, adding that he was ready to face charges that could land him in jail, though not charges of crimes against humanity.	32	4	2020-10-20 15:03:19	
Canada-China spat heats up over ambassador's alleged threat	31	14	2020-10-20 08:07:12	
Japan to support the United Kingdom joining the Trans-Pacific Partnership	34	7	2020-10-19 19:13:00	
Azerbaijan claims 'full control' of border with Iran	32	34	2020-10-24 20:35:15	
Iran successfully launches homegrown missile defence system during military exercise	31	5	2020-10-23 11:15:02	
Putin Says Karabakh Conflict Started with ‘Brutal Crimes’ against Armenians	29	2	2020-10-23 09:41:47	
14 jihadists killed in US drone strike in Syria	34	5	2020-10-23 07:01:57	
Prison set on fire in Nigeria as protest death toll rises to at least 56	30	1	2020-10-22 23:00:42	
Chinese Army soldier captured in Ladakh's Demchok, was carrying military documents	35	4	2020-10-19 13:00:08	
E.U. Debates Whether a Veggie Burger Is Really a Burger	34	43	2020-10-23 13:06:37	
Azerbaijan: Cluster Munitions Used in Nagorno-Karabakh	32	7	2020-10-23 10:38:09	
Azerbaijan and Armenian: Nearly 5,000 dead in conflict, Putin says	35	10	2020-10-22 23:03:13	
Eyewitnesses report Nigerian armed forces open fire at protesters during anti-brutality protests in Nigeria	30	1	2020-10-21 22:11:16	
German Health Minister Jens Spahn tests positive for coronavirus	35	2	2020-10-21 21:52:26	
As U.S. presidential election enters final days, Canada braces for the fallout	32	19	2020-10-21 13:37:30	
Instagram investigated over alleged illegal processing of children's data	34	1	2020-10-20 03:53:09	
Abu Dhabi Tolerance Minister accused of sexual assault on UK festival staff	32	4	2020-10-20 03:13:00	
China's economy continues to bounce back from virus slump	30	64	2020-10-19 13:50:20	
"Croatian law-enforcement officials accused of ""extremely abusive"" treatment against migrants. Testimonies reveals people were stripped naked and forced to lie like ""logs stacked on top of each other."""	32	4	2020-10-23 18:26:15	
Police brutality is just tip of the iceberg for protesters in Nigeria	31	1	2020-10-22 23:40:25	
France will extend an overnight curfew to dozens more areas in a bid to slow the spread of coronavirus, as the country announced a record 41,622 new cases. The 21:00 to 06:00 curfew will come into force at midnight on Friday, and some 46 million people will now be affected by the measure.	31	1	2020-10-22 23:03:49	
Submarine killer caught escaping from prison	29	11	2020-10-20 15:05:53	
Polish woman's quest for abortion exposes conflicted society	31	14	2020-10-20 01:29:12	
‘We’ve been suffering for a long time’: Migrant workers struggle as company delays payments for almost a year - Doha News	35	1	2020-10-19 12:59:32	
Thousands protest across Poland against curbs on abortion access	27	8	2020-10-24 07:05:59	
Seven bodies found in fertilizer shipment from Serbia to Paraguay	31	3	2020-10-24 01:27:48	
Europe’s Jewish population down 60% since 1970, as low as it was 1,000 years ago	29	26	2020-10-23 15:36:46	
Majority of Europe’s Species, Ecosystems in Poor Condition, Report Finds: European ecosystems and wildlife are in “serious, continuing decline” due to unsustainable farming and forestry, urban sprawl, and pollution, according to a new report from the European Environment Agency.	32	3	2020-10-22 20:25:38	
Protesters wanted change but Lebanon's elite picks veteran Saad Hariri to lead crisis-wracked country	30	1	2020-10-22 15:41:22	
New Record For The Shortest Time Span Measured: Zeptoseconds	31	7	2020-10-18 20:19:28	
UN says nuclear weapons ban treaty to enter into force in 90 days	40	17	2020-10-25 05:17:08	
Naples Riots Against Lockdown Threat, Record COVID-19 Cases In Italy	31	8	2020-10-24 19:18:50	
Microplastics ‘Abundant’ in Remote Polar Seas	27	1	2020-10-24 02:42:22	
Five bodies found in fertilizer shipment from Serbia to Paraguay	26	4	2020-10-24 02:05:38	
Nine weeks of bloodshed: how brutal policing of Kenya's Covid curfew left 15 dead | Global development	29	1	2020-10-23 13:25:33	
Afghanistan conflict: 'Children among dead' in air strike on school	25	1	2020-10-22 17:31:30	
Iran, Russia obtained voter registration info to sow confusion in presidential election, US officials say	29	4	2020-10-22 06:48:55	
Armenian leader sees no quick diplomatic solution in Nagorno-Karabakh	27	10	2020-10-21 22:56:31	
Police investigate attacks on antique artworks on Berlin's Museum Island	30	0	2020-10-21 17:21:07	
Vietnam faces deadly flooding disaster - Red Cross	31	1	2020-10-21 15:36:01	
Orionid Meteor Shower will dazzle stargazers worldwide this week with up to 25 shooting stars an hour flying across the sky on Wednesday	29	6	2020-10-21 03:50:07	
IDF destroys cross-border terror tunnel from Gaza	26	38	2020-10-20 15:38:30	
Covid: Wales to go into 'firebreak' lockdown from Friday	30	1	2020-10-19 15:59:06	
Zookeeper mauled by bears in Chinese wildlife park in front of horrified visitors	31	7	2020-10-19 13:27:50	
Polls close in Bolivia’s high-stakes presidential election	33	8	2020-10-19 06:00:34	
China threatens retaliation over US-Taiwan arms sale | China	26	11	2020-10-24 12:24:23	
Thailand protesters ratchet up pressure on prime minister to resign	29	1	2020-10-24 12:10:33	
Guatemala declares Hezbollah a terror organization	26	4	2020-10-23 23:16:39	
U.S. urges nations to withdraw support for U.N. nuclear weapons ban treaty	28	16	2020-10-22 12:53:48	
Plan to release Fukushima water into Pacific provokes furious reaction	31	8	2020-10-22 07:22:47	
US officials link Iran to emails meant to intimidate voters	27	2	2020-10-22 05:40:22	
China says environment still grim despite 5 years of progress	29	16	2020-10-22 00:31:02	
Thailand protesters call on prime minister to resign in three days	27	2	2020-10-21 21:33:38	
Brazil's Bolsonaro rejects plan to buy China's Sinovac vaccine; health minister tests positive	25	8	2020-10-21 20:52:38	
Army arrests soldier who appealed to colleagues ‘not to kill #EndSARS protesters’	28	7	2020-10-21 19:34:27	
Kemi Badenoch: 'the [UK] Government stand unequivocally against critical race theory...any school that teaches those critical race theory as fact, or partisan political views such as defunding the police without offering opposing views, is breaking the law'	29	15	2020-10-21 17:56:19	
UAE submits proposal to open an Embassy in Israel.	32	1	2020-10-20 19:34:24	
6 Russian military officers charged with a worldwide cyberattack	31	1	2020-10-20 01:05:11	
Police given access to details of people told to self-isolate by UK government's system	30	1	2020-10-18 23:10:07	
Armenia and Azerbaijan truce breaks down within hours	28	31	2020-10-18 20:17:44	
Uruguay: slashing funds is no way to thank scientists for COVID success	32	0	2020-10-25 04:31:47	
Macron comments provoke Mideast ire, boycotts of French goods - France 24	31	22	2020-10-25 02:40:02	
Top children’s doctors attack Tories over free school meals | Education	29	10	2020-10-25 02:02:01	
Italy Mulls Partial Lockdown as Cases, Hospitalizations Jump	28	2	2020-10-24 22:00:31	
U.S. to base Coast Guard cutters in western Pacific in response to China	27	8	2020-10-24 05:37:15	
Coronavirus surge pushes Czech Republic into 2nd lockdown	29	1	2020-10-23 20:56:52	
Rwandan court denies 'Hotel Rwanda' hero Rusesabagina bail, extends detention	29	1	2020-10-23 18:34:19	
North Korea claims 'yellow dust coming from China' could bring coronavirus	24	6	2020-10-23 17:22:14	
Finland considers EU to be a means to foster security	29	0	2020-10-23 10:31:40	
Poland rules abortion due to foetal defects unconstitutional	29	12	2020-10-23 01:34:13	
The U.S. is secretly helping the Taliban fight ISIS in Afghanistan	30	18	2020-10-22 23:29:09	
Thai protesters march in show of strength against government	29	0	2020-10-22 01:30:07	
Greek Navy Forms Protective Wall Off Kastellorizo to Counter Turkish Threat	24	7	2020-10-21 18:53:01	
China has been a graveyard for Western retailers. One by one, big brands have withdrawn | Business News	26	8	2020-10-21 14:11:29	
Danish submarine murderer Peter Madsen caught after escaping prison	28	6	2020-10-21 08:16:36	
NASA makes history with sample of asteroid soil	29	1	2020-10-21 03:57:52	
US Secretary of State Mike Pompeo to host meeting with foreign ministers of Armenia and Azerbaijan amid deadly clashes	27	5	2020-10-19 22:42:25	
Taiwan official in hospital after alleged 'violent attack' by Chinese diplomats in Fiji | World news	29	2	2020-10-19 22:40:05	
Tesla to export China-made Model 3 vehicles to Europe	28	12	2020-10-19 20:48:51	
New Zealand's Ardern credits virus response for election win	27	3	2020-10-18 20:37:48	
Afghan bombing: Schoolchildren among those dead in Kabul suicide attack	29	1	2020-10-25 00:11:48	
German police investigating ancient artefact vandalism in Berlin museums	26	6	2020-10-24 14:48:31	
US suspends visa services in Turkey over possible attacks	23	2	2020-10-23 20:06:01	
Quebec is using long-term care homes to house COVID-19 patients who aren't residents	28	7	2020-10-22 21:14:03	
Australian outback cattle station to house world's largest solar farm, powering Singapore | Environment	24	4	2020-10-22 07:47:50	
End Sars protests: People 'shot dead' in Lagos, Nigeria	28	0	2020-10-21 13:13:42	
Russia inspiring election violence.	25	1	2020-10-21 00:35:15	
Armenian Mayor of Desolated Nagorno-Karabakh Village Vows to 'Rebuild Everything'	23	14	2020-10-20 22:53:13	
Car bombing in western Afghanistan kills 13, wounds 120	25	1	2020-10-20 19:16:16	
Syria Demands Sanctions Relief, US Troop Pullout in Return for Help with American Captives	26	2	2020-10-20 18:39:33	
Russia planned cyber-attack on Tokyo Olympics, says UK	26	2	2020-10-19 21:07:16	
A year after disputed ballot, Bolivians return to polls, and ex-president Evo Morales looms large	27	2	2020-10-18 23:52:44	
NSW records third consecutive day with no locally transmitted coronavirus cases	34	2	2020-10-25 08:49:20	
Brazil Approves Import of China’s Sinovac Vaccine	22	8	2020-10-24 06:52:37	
Libyan factions sign countrywide UN-brokered cease-fire	25	2	2020-10-23 22:38:26	
Kim Jong-un’s wife disappears from public view amid 'fears for her health'	26	14	2020-10-23 02:25:13	
Britain confirms details of visa offer for some Hong Kong citizens	26	2	2020-10-22 19:02:47	
Innocent man arrested after letting paedophile use his wi-fi	26	10	2020-10-22 15:10:49	
Eyewitnesses say Nigerian forces shot at protesters in Lagos	27	0	2020-10-21 04:38:56	
In ‘Lobster War,’ Indigenous Canadians Face Attacks by Fishermen	24	5	2020-10-21 02:53:15	
Belgium may need to return to full COVID lockdown: virologist	25	1	2020-10-20 13:41:15	
Bolivia's Mesa concedes election	24	20	2020-10-20 02:21:00	
Cuba Announces Clinical Trials Of New COVID-19 Vaccine | The first phase of the trials aims to evaluate the safety and immunogenicity of different vaccine formulations and dosage schedules.	26	2	2020-10-19 20:07:06	
EU investigates Instagram over handling of children's data	25	1	2020-10-19 18:28:13	
The mayor of Rome has ordered an investigation after a family of wild boar were shot and killed by police in a children's playground.	24	15	2020-10-19 17:46:57	
Covid-19: Top Palestinian official Saeb Erekat taken to Israeli hospital	23	10	2020-10-18 21:24:50	
Free rent until 2021: 'Once in a lifetime' rental market price drop leads to crazy incentives	29	5	2020-10-24 20:34:41	
U.S. to attempt mediation between Armenia and Azerbaijan	25	8	2020-10-23 21:07:09	
Israel, Sudan agree on steps toward normalization of ties	27	0	2020-10-23 19:48:31	
Israel, Sudan agree on steps toward normalization of ties, announcement expected Friday: U.S. source	26	3	2020-10-23 19:09:56	
NASA’s OSIRIS-Rex Mission Touches The Surface Of Asteroid Bennu	22	2	2020-10-23 09:47:51	
Taiwanese to march in support of detained Hong Kong activists	25	0	2020-10-22 22:15:07	
Taiwan urges Vatican to focus on religious freedom in China	25	0	2020-10-22 21:58:13	
President of Armenia visits the NATO Headquarters Amid Heavy Fighting in Nagorno-Karabakh	23	5	2020-10-21 21:09:43	
Deaths feared as west London building collapses after explosion	22	4	2020-10-21 19:08:35	
Armenian president to talk with EU and NATO about Nagorno-Karabakh	23	0	2020-10-21 14:36:14	
Danish submarine killer Peter Madsen caught after breaking out of prison	26	14	2020-10-20 18:19:57	
Royal commission files reveal previously unseen details about abuse by priests	22	0	2020-10-20 18:05:03	
More than 1,300 prisoners have escaped from a jail in eastern Democratic Republic of Congo's Beni city after suspected Islamist rebels attacked the facility, officials have said.	24	2	2020-10-20 17:40:37	
"UK plans COVID-19 ""challenge"" trials that deliberately infect volunteers"	23	7	2020-10-20 16:34:51	
Man denied German citizenship for refusing to shake woman's hand at naturalization ceremony	25	5	2020-10-20 14:13:58	
Bolivians Return Evo Morales’s Party to Power One Year After a U.S.-Applauded Coup	25	7	2020-10-20 00:53:49	
Japan Disclose Its Latest Hunter-Killer Powered By Lithium-Ion	25	8	2020-10-19 19:09:46	
Under attack and losing hope, Iraqi activists flee abroad	24	1	2020-10-19 17:29:39	
Got any signal up here? Nokia to build mobile network on moon	23	15	2020-10-19 15:47:49	
‘Ignition of new war:’ Sudan political parties reject Israel deal	27	2	2020-10-25 01:13:01	
Arab trade groups boycott French products over insults	28	27	2020-10-24 21:39:22	
Six Nations council calls for land claim talks with Ontario and Ottawa amid tension	24	0	2020-10-24 21:34:48	
Estonia bans entry to Hezbollah members, sanctions terror group	20	3	2020-10-23 23:17:49	
Report: Hamas uses secret base in Turkey to carry out cyberattacks	23	2	2020-10-23 16:58:26	
A woman will oversee global trade for the first time	20	13	2020-10-22 06:39:35	
"China's influence operations offer glimpse into information warfare's future — Intelligence experts are monitoring the ""competition between democratic systems and autocratic systems of government."""	21	4	2020-10-22 00:38:16	
Nigeria president calls for calm amid reports of protesters shot dead in Lagos	24	1	2020-10-21 17:31:31	
Taliban conflict: Afghan fears rise as US ends its longest war	22	20	2020-10-21 15:07:42	
Australia to join India, US, Japan in large naval exercises	21	8	2020-10-20 16:02:19	
Bolivia: Arce's First Measure: Anti-Hunger Bonds For Poor	23	0	2020-10-20 05:03:57	
Trump says Sudan to be removed from terrorism list	23	19	2020-10-20 01:43:11	
UK accuses Russian intelligence of targeting Tokyo Olympics	24	1	2020-10-19 21:03:06	
40 Million Coronavirus Cases Are Now Reported Worldwide	22	4	2020-10-19 18:42:29	
North Korea Treats Detainees 'Less Than Animals' as They Are Tortured, Abused and Raped	23	4	2020-10-19 17:00:27	
Strengthening Quad: Eye on China, India invites Australia to join Malabar drill	24	0	2020-10-19 16:19:13	
IS attacks Gulf states and calls for strikes on 'Saudi economic interests'	22	1	2020-10-19 15:11:10	
Car bombing in western Afghanistan kills 13, wounds 120 | Attack carried out near entrance to provincial police chief's office and other nearby government buildings	25	1	2020-10-18 22:41:34	
School meals: Pressure mounts on government to reverse decision	43	3	2020-10-25 09:13:31	
Ukrainian Law on Intelligence Required by NATO Comes Into Force	25	1	2020-10-25 04:37:56	
Six killed in Ivory Coast town ahead of presidential election	21	2	2020-10-24 14:27:21	
Wales lockdown: Pubs and restaurants shut as Wales lockdown begins	21	0	2020-10-24 01:50:00	
Golden Dawn's Pappas on the run as colleagues start jail terms	23	2	2020-10-23 21:45:02	
Ontario reports 826 new COVID-19 cases, testing rises to 40K	21	0	2020-10-23 19:37:01	
Coronavirus: France puts 46 million under night curfew	21	0	2020-10-23 17:15:17	
Covid-19 vaccine trials not designed to detect risk reduction: expert	21	4	2020-10-23 12:17:12	
Goldman Sachs agrees to pay more than $2.9 billion to resolve probes into its 1MDB scandal	21	8	2020-10-22 20:12:40	
Preventable environmental factors to blame for 15% of deaths across Mediterranean, UN says	22	1	2020-10-22 17:29:01	
Race to Become WTO Leader Narrows to the Final Two Candidates	22	7	2020-10-22 06:24:17	
Iran holds massive air defense war games after rise in border tensions and lifting of arms sale ban	24	9	2020-10-21 23:16:37	
‘Multiple deaths’ as Nigerian soldiers fire on End Sars protesters in Lagos	22	1	2020-10-21 22:53:02	
China Backs Off From Fight With K-Pop Fans	20	6	2020-10-21 20:23:37	
11 arrested, dozens of weapons confiscated in east Jerusalem	21	2	2020-10-20 15:42:04	
Taiwan says it won't be intimidated by China's 'hooligan' diplomats	24	1	2020-10-20 10:29:02	
Greece finalizes plan to build wall on border with Turkey	20	7	2020-10-20 09:49:27	
Revealed: chaining, beatings and torture inside Sudan's Islamic schools	22	5	2020-10-19 17:16:23	
UK government refuses to assist Police Scotland investigation into US torture and rendition	23	6	2020-10-19 17:16:14	
India to return Chinese soldier who 'strayed' across LAC | India News - Times of India	22	2	2020-10-19 15:21:37	
Central Vietnam flooding death toll rises to 88	22	4	2020-10-19 15:03:36	
Indonesians Satisfied with Gov’t Handling of Pandemic despite Surge in Cases	23	3	2020-10-19 02:41:56	
Thousands Protest for Democratic Reforms in Thailand	23	1	2020-10-18 22:33:52	
Palestinians displaced from Syria's Yarmouk camp to finally go home	22	4	2020-10-18 22:13:53	
Afghan forces say they killed senior al-Qaeda terrorist Abu Muhsin al-Masri	35	2	2020-10-25 09:19:42	
Guinea presidential rivals both claim victory	20	1	2020-10-25 04:34:55	
‘Ignition of new war:’ Sudan political parties reject Israel deal - Sudanese demonstrate in the capital against the deal	19	6	2020-10-25 01:43:22	
US issues more threats to NATO ally Turkey after Erdogan confirms tests of Russian-made S-400 systems	21	0	2020-10-24 23:26:48	
Paraguay authorities find at least seven bodies in fertilizer shipment	23	2	2020-10-24 22:30:58	
€2.1mn stolen from Kosovo state treasury, one person detained	22	4	2020-10-24 19:13:36	
Hariri named as Lebanon's new prime minister	21	2	2020-10-24 15:02:29	
UK ‘has launched clandestine attacks on Russia’, former national security chief claims	20	3	2020-10-24 15:02:14	
Palestinians condemn ‘shameful’ Israel-Sudan accord	23	5	2020-10-24 09:46:44	
Pakistan stays on global terrorism financing 'grey list'	20	1	2020-10-24 02:44:01	
Nigeria protests: President Buhari says 69 killed in unrest	23	5	2020-10-23 23:32:32	
Turkish lira hits new record low as central bank holds rates - The currency tumbled after policy-makers disappointed expectations they would raise the benchmark rate, while geopolitics and the possibility of new coronavirus measures hitting the economy also weigh on the embattled lira.	21	2	2020-10-23 20:23:29	
Malaysia set for emergency measures to avert snap polls amid Covid-19 pandemic	24	2	2020-10-23 15:41:00	
US and allies prioritize Indonesia as potential counterweight to China	19	23	2020-10-23 02:15:36	
Fires burn in Lagos after Nigerian soldiers shoot anti-police protesters	21	1	2020-10-22 23:22:17	
Kenya's lakes rise to destructive highs	20	0	2020-10-22 19:47:12	
Australia Post boss told to stand aside after executives given $3k Cartier watch bonuses	23	4	2020-10-22 08:30:17	
AstraZeneca COVID-19 vaccine trial Brazil volunteer dies, trial to continue	22	5	2020-10-22 02:42:58	
Coronavirus: Spain passes one million Covid-19 cases	21	4	2020-10-22 01:00:17	
A midwife, a Covid-19 expert and a refugee: some of New Zealand's new MPs.	22	2	2020-10-21 21:38:32	
"Armenian PM Sees No Quick Diplomatic Solution in Nagorno-Karabakh, says ""Everything that is diplomatically acceptable to the Armenian side is not acceptable to Azerbaijan any more."""	23	9	2020-10-21 19:31:51	
Ex-Mexican defense secretary is denied bail on drug charges	21	2	2020-10-21 17:59:44	
As Covid-19 causes mortality rates to spike around the globe, NZ sees dramatic drop (by 13% in June/July) in deaths	21	4	2020-10-21 11:12:13	
Italy's Campania region to impose nightly curfew as COVID-19 cases surge	23	1	2020-10-20 17:19:39	
Nokia to build 4G network on the moon for NASA	20	7	2020-10-20 15:49:45	
Argentina tops 1 million Covid-19 cases	22	1	2020-10-20 10:27:32	
Israel, UAE agree on 28 weekly direct flights between Emirates, Tel Aviv	20	6	2020-10-19 14:42:12	
Almost 2,500 COVID-19 patients in Belgian hospitals (On Tuesday 13 October there were 12,051 positive cases)	23	0	2020-10-19 13:51:41	
Israel, Bahrain sign deal establishing formal ties	21	2	2020-10-19 10:59:02	
China becomes first major economy to recover from Covid-19 pandemic	23	60	2020-10-19 09:27:49	
Lopez Obrador criticizes DEA role in Mexico after ex-army chief's arrest	23	0	2020-10-19 05:59:58	
Libya's rival forces sign permanent ceasefire at UN-sponsored talks - Deal includes departure of all foreign fighters for at least three months and prisoner exchange	20	5	2020-10-25 03:36:07	
U.S. wades in cautiously to Armenia-Azerbaijan peace effort	20	2	2020-10-24 01:12:54	
"Iran says it's ""not interested in entering the debate"" after Joe Biden warns it will ""pay a price"""	19	26	2020-10-24 00:32:02	
Czech PM tells health minister to quit after lockdown violation	21	0	2020-10-23 14:11:48	
France teacher attack: Seven charged over Samuel Paty's beheading	19	6	2020-10-22 23:05:34	
Putin Says He Believes Nearly 5,000 People Killed in Nagorno-Karabakh Conflict	21	2	2020-10-22 20:41:08	
U.S. State Department approves $1.8 billion in potential arms sales to Taiwan - Pentagon	20	4	2020-10-22 19:16:43	
Spain has now surpassed 1 million Covid-19 cases	18	2	2020-10-22 15:35:30	
FBI says Iran and Russia have US voter information	21	5	2020-10-22 06:59:49	
Dozens Killed in Afghan Stampede While Waiting for Pakistan Visas	20	3	2020-10-21 19:10:52	
Taliban ambush kills dozens of Afghan forces in northern province	21	4	2020-10-21 18:36:25	
G20 women's forum urged to press hosts Saudi on rights	21	3	2020-10-21 17:03:52	
Palestinian Officials Accuse Hamas of Obstructing Elections	19	3	2020-10-21 05:14:50	
Indigenous groups demand meeting with Colombia's president	20	1	2020-10-20 18:08:33	
Van Damme saves life of chihuahua after row over fake passport	17	7	2020-10-20 07:37:26	
NASA's OSIRIS-REx poised to reach out and touched an asteroid.	20	2	2020-10-20 04:57:37	
Tropical Storm Epsilon has formed today and is the 26th named storm of the Atlantic hurricane season. Epsilon is heading for a potential impact on Bermuda late this week, while strong rip currents will spread towards the East Coast of the United States.	19	5	2020-10-20 03:31:36	
N.S. calls on Ottawa to define a 'moderate livelihood,' as fishing dispute boils over | Comments came after multiple acts of violence against Indigenous fishers in southwestern Nova Scotia - A lobster pound in Middle West Pubnico, N.S., was burned to the ground early Saturday, destroying the lobster	19	1	2020-10-19 18:42:03	
New Zealand journalist feted for brutal takedown of minor party politician	20	8	2020-10-19 12:03:00	
Northern Cyprus: Right-wing nationalist Ersin Tatar elected president	20	2	2020-10-19 10:22:21	
Treasury yields climb as stimulus hopes return to the fore	20	1	2020-10-19 10:15:53	
Chileans clang pots, rally in Santiago to mark anniversary of 2019 protests	21	1	2020-10-19 00:59:34	
Bolivia election: Voters head to polls for presidential race	21	1	2020-10-19 00:19:28	
Czech Police Clash With Protesters Opposing Covid-19 Curbs	19	1	2020-10-18 22:36:36	
Sick with COVID-19, Saeb Erekat’s organs start to deteriorate	19	2	2020-10-24 09:51:09	
IMF concerned over post-COVID social unrest across Latin America	19	7	2020-10-23 06:50:32	
TV streaming service shuts down after burning through $2 billion in six months	19	11	2020-10-23 00:55:25	
No Irish unity referendum for five years because of Brexit	21	7	2020-10-22 21:05:29	
Sakharov Prize: Belarus' opposition wins EU human rights award	20	2	2020-10-22 15:52:39	
Scientists find new organ in throat while testing for prostate cancer | World News	17	12	2020-10-22 14:16:33	
Hundreds rally in support of Estonia's LGBT community	21	4	2020-10-22 11:37:38	
Coronavirus spreads in Nagorno-Karabakh as Azerbaijan attacks the region	20	3	2020-10-22 07:00:49	
Met police apologise over errors in racist attack investigation | Metropolitan police	20	1	2020-10-21 22:05:16	
Turkey says it will send troops to help Azerbaijan if requested	19	9	2020-10-21 22:01:04	
Gunmen take up to 20 hostage in Georgian bank, demand $500,000	19	5	2020-10-21 17:26:28	
Nigeria protesters break curfew amid gunfire, chaos in Lagos	19	1	2020-10-21 15:07:41	
Thailand protests: court orders news outlet to close as PM accuses it of 'inciting unrest'	17	3	2020-10-21 13:59:35	
Taiwan upset at U.S. for the inclusion of Taiwan-caught fish in its list of goods produced by forced labor	19	0	2020-10-21 07:39:05	
Person from Victoria (Australia) catches COVID-19 for a second time	20	3	2020-10-21 04:44:39	
European trade unions start action for More Democracy at Work	19	5	2020-10-21 00:24:39	
India's dreaded pollution season has returned as air quality in the capital Delhi and other northern cities rapidly deteriorated in the last two weeks.	21	6	2020-10-20 20:36:51	
EU launches legal action against Malta, Cyprus over ‘golden passports’	18	1	2020-10-20 17:49:23	
No tsunami threat to B.C. after 7.5-magnitude earthquake in Alaska	19	0	2020-10-20 03:02:41	
Pakistan reverses TikTok ban after only 10 days	19	7	2020-10-19 23:00:15	
North Korean detainees are treated as 'less than animals,' report alleges	17	2	2020-10-19 13:58:12	
Vaccine storage issues could leave 3B people without access	21	4	2020-10-19 12:50:53	
Chile protests turn violent on anniversary	19	1	2020-10-19 08:05:25	
Protests in Chile turn violent with church set on fire and police using tear gas	19	0	2020-10-19 07:34:40	
Senior PLO official Erekat taken to hospital after COVID-19 condition worsens	21	1	2020-10-19 03:27:26	
Turkish president questions French president’s mental health: ‘We are not accepting insults'	19	5	2020-10-25 01:20:54	
Polish president Andrzej Duda tests positive for Covid-19	22	3	2020-10-25 00:09:37	
Prince Charles wrote to support historic Australian PM sacking - reports	19	13	2020-10-24 12:41:44	
Europe warned COVID spreading more quickly, further curbs loom	17	1	2020-10-23 19:36:42	
Chile prepares for charter referendum | Voters to decide fate of dictatorship-era constitution drawn up four decades ago	18	0	2020-10-23 18:25:32	
Warring Libya rivals sign truce but tough political talks ahead	17	0	2020-10-23 18:00:51	
Police arrest six alleged murderers of journalist in West Sulawesi	18	0	2020-10-23 09:55:03	
Cuba says U.S. sanctions have caused nearly $5.6 billion in losses	19	10	2020-10-23 01:55:07	
Sudan premier ready for Israel ties if parliament approves	17	2	2020-10-22 20:45:03	
Four newborn babies die in South Australia after being denied lifesaving medical care due to travel restrictions	20	2	2020-10-21 21:42:48	
UK Allocated £450,000 To Opponents of Venezuela's Government | The British funding's beneficiaries have been promoting 243 projects whose details remain hidden from the public. The results of their actions, however, are reported quarterly to the U.K.embassy in Caracas.	20	1	2020-10-21 20:59:20	
Air pollution in India caused over 116,000 infant deaths in 2019: Study	19	1	2020-10-21 15:22:23	
Amnesty: Credible reports protesters shot dead in Nigeria	19	3	2020-10-21 12:18:11	
Aeroflot Airlines crew members suspected of helping smuggle $50 million worth of stolen iPads, iPhones, and more into Russia	18	5	2020-10-20 19:43:30	
UK festival not returning to Abu Dhabi over sexual assault claims | Middle East	18	2	2020-10-20 09:23:34	
South Korea Eases Coronavirus Restrictions, Touts 'Exceptional' Success	17	2	2020-10-19 23:06:10	
U.S. military defends air strikes that Taliban says violate troop pact	19	3	2020-10-19 17:14:35	
Japan, Vietnam reach broad agreement on transfer of defence gear	18	3	2020-10-19 09:55:43	
Large 2,000-year-old cat discovered in Peru&#x27;s Nazca lines	14	2	2020-10-19 04:58:52	
Guinea votes as president seeks to extend decade in power	16	1	2020-10-19 01:16:54	
Dozens of far-right protesters in Rome clashed with riot police during a demonstration against the curfew early Sunday, as Italy's government prepared to tighten coronavirus restrictions further. Some 200 masked militants belonging to neo-fascist group Forza Nuova hurled projectiles at police	31	5	2020-10-25 09:13:47	
Prince Charles's letter to John Kerr reportedly endorsing sacking of Whitlam condemned	17	4	2020-10-24 20:37:42	
Afghan bombing: Kabul education centre attack kills at least 13	18	1	2020-10-24 19:36:11	
Blast in Kabul	17	3	2020-10-24 18:24:04	
Czech Republic health minister forced to resign after breaking his own lockdown measures.	17	2	2020-10-23 17:26:16	
Free on bail, prominent Thai protest leader pledges to keep up campaign	17	1	2020-10-23 17:18:49	
Coronavirus: France puts 46 million under night curfew	18	2	2020-10-23 15:29:28	
SpaceX Starlink internet seeks final approvals to serve Australia	15	5	2020-10-23 00:23:10	
Rights group condemns Egypt’s mass executions	18	1	2020-10-23 00:21:18	
Arab Video Blogger Blasts Al Jazeera for Spreading 'Fake News' About Him and Israel	16	5	2020-10-22 01:59:43	
Afghanistan: Many killed and wounded in visa stampede	17	2	2020-10-21 13:14:52	
Nasa's Osiris-Rex probe touches asteroid Bennu in sample bid	17	1	2020-10-21 02:26:16	
India criticized by UN human rights chief for stifling freedoms	19	5	2020-10-21 01:05:26	
Second Temple period jars and complete clay objects unearthed in Beit El	16	2	2020-10-21 00:49:40	
Iron Dome shoots down rocket from Gaza hours after terror tunnel discovered	14	8	2020-10-21 00:47:57	
Scientists Identify the Smallest Amount of Time- Zeptosecond	17	27	2020-10-20 17:24:40	
Climate finance driving poor countries deeper into debt, says Oxfam | Countries that did least to cause crisis having to take loans to protect themselves, says charity	19	1	2020-10-20 16:45:26	
Venezuela's PDVSA to offload crude from idled floating facility, The Nabarima, amid environmental concerns.	17	5	2020-10-20 03:30:33	
China has history of 'observing' Taiwan National Day events: ex-diplomat	17	0	2020-10-19 22:36:54	
Singapore's world-first face scan plan sparks privacy fears	16	6	2020-10-19 21:14:49	
